utc_time,lat_deg,lon_deg,alt_m,ecef_x_m,ecef_y_m,ecef_z_m,vel_e_ms,vel_n_ms,vel_u_ms,speed_ms,clock_bias_m,n_sats,systems,gdop
2026-03-22T06:50:54.416Z,32.16144526,34.80532358,33.196,4437678.448,3084878.402,3375617.796,-3.711,-15.311,-0.207,15.755,-167.216,28,GECR,1.26
2026-03-22T06:50:55.416Z,32.16129173,34.80531190,41.954,4437692.605,3084886.902,3375608.045,-3.928,-15.173,0.262,15.675,-164.245,26,GECR,1.33
2026-03-22T06:50:56.416Z,32.16113903,34.80526678,41.294,4437701.977,3084888.233,3375593.360,-4.131,-15.057,0.296,15.616,-174.248,25,GECR,1.43
2026-03-22T06:50:57.416Z,32.16104175,34.80519862,22.134,4437697.044,3084876.973,3375574.028,-4.889,-14.971,0.082,15.750,-194.100,25,GECR,1.72
2026-03-22T06:50:58.416Z,32.16090569,34.80514774,29.799,4437711.705,3084881.321,3375565.336,-6.130,-14.787,1.478,16.075,-194.048,24,GECR,1.49
2026-03-22T06:50:59.416Z,32.16077010,34.80509597,30.880,4437721.816,3084882.401,3375553.183,-6.417,-15.085,-0.491,16.401,-197.504,26,GECR,1.35
2026-03-22T06:51:00.416Z,32.16064940,34.80499469,29.978,4437732.491,3084878.188,3375541.372,-6.990,-15.034,-0.040,16.580,-204.627,27,GECR,1.32
2026-03-22T06:51:01.416Z,32.16050557,34.80492746,32.856,4437745.082,3084879.217,3375529.402,-7.090,-14.824,0.386,16.436,-209.411,29,GECR,1.23
2026-03-22T06:51:02.416Z,32.16036149,34.80486470,28.049,4437752.103,3084876.887,3375513.318,-6.637,-14.392,-0.226,15.851,-217.944,30,GECR,1.16
2026-03-22T06:51:03.416Z,32.16023865,34.80477714,23.885,4437759.877,3084872.232,3375499.570,-6.615,-14.227,0.073,15.690,-227.757,31,GECR,1.13
2026-03-22T06:51:04.416Z,32.16013364,34.80472745,38.581,4437777.857,3084879.022,3375497.534,-6.944,-14.240,1.064,15.878,-221.226,27,GECR,1.32
2026-03-22T06:51:05.416Z,32.15998239,34.80465768,32.079,4437784.424,3084875.572,3375479.875,-6.849,-14.460,0.324,16.003,-232.234,28,GECR,1.20
2026-03-22T06:51:06.416Z,32.15989770,34.80454567,28.473,4437792.053,3084868.008,3375470.005,-6.945,-14.571,0.251,16.144,-242.043,29,GECR,1.16
2026-03-22T06:51:07.416Z,32.15973065,34.80448773,29.951,4437804.296,3084869.862,3375455.110,-6.786,-14.803,-0.039,16.284,-244.655,26,GECR,1.27
2026-03-22T06:51:08.416Z,32.15962184,34.80443142,34.287,4437815.615,3084871.262,3375447.203,-6.963,-14.904,0.238,16.452,-245.292,27,GECR,1.34
2026-03-22T06:51:09.416Z,32.15943269,34.80434655,40.256,4437833.501,3084873.944,3375432.624,-7.283,-15.106,0.471,16.776,-248.207,28,GECR,1.25
2026-03-22T06:51:10.416Z,32.15934842,34.80428065,31.490,4437835.040,3084867.444,3375420.047,-7.216,-15.289,0.145,16.907,-262.555,28,GECR,1.25
2026-03-22T06:51:11.416Z,32.15918163,34.80419782,39.712,4437853.299,3084870.620,3375408.766,-7.533,-14.806,0.821,16.632,-260.467,27,GECR,1.34
2026-03-22T06:51:12.416Z,32.15904908,34.80412956,33.738,4437859.245,3084866.912,3375393.142,-7.259,-14.675,0.237,16.374,-268.687,27,GECR,1.26
2026-03-22T06:51:13.416Z,32.15889630,34.80402316,27.482,4437868.029,3084860.794,3375375.470,-7.482,-14.462,0.905,16.308,-280.159,28,GECR,1.25
2026-03-22T06:51:14.416Z,32.15878443,34.80397548,36.470,4437882.266,3084865.213,3375369.752,-7.251,-14.239,0.689,15.994,-275.674,27,GECR,1.34
2026-03-22T06:51:15.416Z,32.15865024,34.80392142,33.995,4437889.960,3084864.351,3375355.838,-7.072,-14.285,0.266,15.942,-284.148,28,GECR,1.27
2026-03-22T06:51:16.416Z,32.15852493,34.80379794,41.852,4437908.143,3084862.804,3375348.256,-7.249,-14.349,0.494,16.084,-278.792,26,GECR,1.43
2026-03-22T06:51:17.416Z,32.15838449,34.80372818,24.201,4437906.435,3084853.603,3375325.676,-6.919,-14.160,-0.252,15.762,-302.406,26,GECR,1.37
2026-03-22T06:51:18.416Z,32.15826504,34.80365835,36.027,4437924.204,3084857.932,3375320.757,-6.867,-13.405,-0.459,15.069,-293.113,25,GECR,1.38
2026-03-22T06:51:19.416Z,32.15813444,34.80358058,35.961,4437934.676,3084856.277,3375308.461,-6.743,-12.889,0.365,14.551,-299.302,28,GECR,1.28
2026-03-22T06:51:20.416Z,32.15798872,34.80349990,29.681,4437941.716,3084851.902,3375291.440,-6.148,-13.108,-0.068,14.479,-311.693,29,GECR,1.24
2026-03-22T06:51:21.416Z,32.15791592,34.80348201,35.861,4437950.503,3084855.955,3375287.894,-6.311,-13.165,-0.143,14.600,-312.910,27,GECR,1.33
2026-03-22T06:51:22.416Z,32.15779417,34.80339507,30.965,4437957.681,3084850.956,3375273.859,-6.568,-13.528,0.155,15.039,-321.748,24,GECR,1.38
2026-03-22T06:51:23.416Z,32.15765414,34.80327365,27.617,4437968.678,3084844.651,3375258.931,-6.715,-13.850,0.169,15.393,-330.501,27,GECR,1.34
2026-03-22T06:51:24.416Z,32.15755937,34.80322565,26.773,4437975.268,3084843.718,3375249.585,-6.624,-14.212,-0.668,15.694,-334.587,28,GECR,1.23
2026-03-22T06:51:25.416Z,32.15739708,34.80313623,30.486,4437990.529,3084844.052,3375236.325,-7.373,-14.344,0.813,16.149,-334.053,26,GECR,1.27
2026-03-22T06:51:26.416Z,32.15733235,34.80308579,32.272,4437997.623,3084843.189,3375231.200,-7.295,-14.532,0.340,16.264,-338.378,28,GECR,1.24
2026-03-22T06:51:27.416Z,32.15717574,34.80296245,29.826,4438010.153,3084837.729,3375215.195,-7.274,-14.066,0.937,15.863,-342.642,21,GECR,1.96
2026-03-22T06:51:28.416Z,32.15699255,34.80289731,24.796,4438019.042,3084836.424,3375195.320,-7.007,-13.535,0.075,15.241,-354.491,26,GECR,1.27
2026-03-22T06:51:29.416Z,32.15690550,34.80286952,41.820,4438036.591,3084845.430,3375196.209,-6.813,-13.147,0.368,14.812,-344.136,27,GECR,1.26
2026-03-22T06:51:30.416Z,32.15680150,34.80275494,26.559,4438037.191,3084832.684,3375178.323,-7.050,-13.018,0.844,14.829,-361.123,25,GECR,1.41
2026-03-22T06:51:31.416Z,32.15666007,34.80271767,32.724,4438050.337,3084837.541,3375168.327,-6.747,-13.192,-0.114,14.817,-360.729,26,GECR,1.27
2026-03-22T06:51:32.416Z,32.15652461,34.80254703,20.092,4438057.308,3084822.782,3375148.887,-6.979,-12.984,1.213,14.791,-375.590,25,GECR,1.48
2026-03-22T06:51:33.416Z,32.15637597,34.80262684,41.240,4438074.916,3084844.190,3375146.189,-6.761,-12.974,0.249,14.632,-358.100,26,GECR,1.33
2026-03-22T06:51:34.416Z,32.15625900,34.80255705,44.029,4438086.281,3084844.072,3375136.692,-6.366,-12.882,0.816,14.392,-361.439,24,GECR,1.28
2026-03-22T06:51:35.416Z,32.15622178,34.80247659,32.731,4438084.563,3084833.634,3375127.184,-6.176,-12.463,0.583,13.922,-375.316,29,GECR,1.14
2026-03-22T06:51:36.416Z,32.15610874,34.80237331,32.040,4438095.122,3084829.108,3375116.205,-5.621,-11.887,0.085,13.149,-380.887,29,GECR,1.14
2026-03-22T06:51:37.416Z,32.15599263,34.80232516,29.967,4438101.900,3084828.288,3375104.201,-5.618,-10.981,1.074,12.381,-388.404,28,GECR,1.15
2026-03-22T06:51:38.416Z,32.15590180,34.80225366,34.053,4438112.991,3084827.783,3375097.849,-5.226,-10.261,0.786,11.542,-386.316,26,GECR,1.29
2026-03-22T06:51:39.416Z,32.15580555,34.80225670,40.619,4438122.057,3084834.434,3375092.307,-5.119,-9.629,0.945,10.946,-386.319,29,GECR,1.24
2026-03-22T06:51:40.416Z,32.15571074,34.80218418,39.039,4438129.457,3084831.246,3375082.565,-4.621,-9.052,0.540,10.177,-392.208,27,GECR,1.28
2026-03-22T06:51:41.416Z,32.15563052,34.80213472,39.766,4438136.513,3084830.468,3375075.421,-4.335,-7.616,1.113,8.834,-394.207,28,GECR,1.27
2026-03-22T06:51:42.416Z,32.15555632,34.80205119,29.245,4438137.292,3084821.414,3375062.856,-3.511,-6.311,0.409,7.233,-406.868,26,GECR,1.30
2026-03-22T06:51:43.416Z,32.15551782,34.80202978,32.143,4438142.325,3084822.453,3375060.784,-2.687,-4.493,0.714,5.284,-407.374,27,GECR,1.28
2026-03-22T06:51:44.416Z,32.15549651,34.80202389,40.347,4438149.379,3084826.679,3375063.150,-1.711,-2.581,0.420,3.125,-403.887,29,GECR,1.20
2026-03-22T06:51:45.416Z,32.15543481,34.80199466,32.230,4438148.300,3084822.570,3375053.037,-0.368,-1.138,-0.568,1.324,-409.675,30,GECR,1.21
2026-03-22T06:51:46.416Z,32.15546024,34.80203311,30.726,4438143.952,3084823.965,3375054.624,-0.031,-0.082,-0.030,0.093,-416.897,27,GECR,1.22
2026-03-22T06:51:47.416Z,32.15547047,34.80205202,40.560,4438149.274,3084829.837,3375060.819,-0.025,0.039,0.002,0.047,-409.306,24,GECR,1.35
2026-03-22T06:51:48.416Z,32.15544537,34.80199462,30.627,4438146.676,3084821.437,3375053.175,-0.191,0.083,0.088,0.226,-415.091,31,GECR,1.22
2026-03-22T06:51:49.416Z,32.15551472,34.80202939,37.111,4438145.951,3084824.927,3375063.137,0.029,-0.019,0.020,0.040,-415.013,27,GECR,1.28
2026-03-22T06:51:50.416Z,32.15544927,34.80201339,33.371,4438147.384,3084824.085,3375055.002,-0.001,-0.028,0.013,0.031,-422.178,28,GECR,1.27
2026-03-22T06:51:51.416Z,32.15547068,34.80202617,44.598,4438153.463,3084829.779,3375062.987,0.040,-0.032,-0.068,0.085,-414.028,26,GECR,1.26
2026-03-22T06:51:52.416Z,32.15551794,34.80201561,45.682,4438152.495,3084827.893,3375068.001,-0.006,0.016,0.058,0.061,-410.627,29,GECR,1.20
2026-03-22T06:51:53.416Z,32.15550680,34.80199520,38.330,4438149.022,3084823.134,3375063.042,0.006,-0.047,-0.079,0.092,-419.360,27,GECR,1.29
2026-03-22T06:51:54.416Z,32.15549467,34.80201133,36.374,4438147.382,3084823.848,3375060.862,0.078,-0.082,-0.214,0.242,-422.546,28,GECR,1.25
2026-03-22T06:51:55.416Z,32.15549658,34.80204731,36.217,4438145.243,3084826.494,3375060.958,0.001,-0.012,-0.001,0.012,-422.806,30,GECR,1.15
2026-03-22T06:51:56.416Z,32.15549055,34.80201524,27.178,4438140.978,3084819.845,3375055.581,-0.145,0.073,0.202,0.259,-435.040,31,GECR,1.09
2026-03-22T06:51:57.416Z,32.15550590,34.80203817,43.432,4438150.299,3084828.959,3375065.673,0.013,0.026,0.089,0.093,-424.858,27,GECR,1.27
2026-03-22T06:51:58.416Z,32.15543825,34.80200502,28.574,4438145.033,3084821.491,3375051.414,0.041,-0.009,-0.000,0.042,-437.345,30,GECR,1.13
2026-03-22T06:51:59.416Z,32.15545830,34.80201423,36.602,4438149.147,3084825.408,3375057.570,-0.152,0.143,0.384,0.437,-433.914,28,GECR,1.31
2026-03-22T06:52:00.416Z,32.15548446,34.80203424,44.312,4438152.162,3084829.802,3375064.129,-0.110,0.139,0.369,0.409,-430.267,28,GECR,1.28
2026-03-22T06:52:01.416Z,32.15550272,34.80205303,38.456,4438146.194,3084827.813,3375062.727,0.038,0.092,0.075,0.125,-432.024,26,GECR,1.34
2026-03-22T06:52:02.416Z,32.15543351,34.80203093,36.896,4438149.653,3084827.678,3375055.398,-0.017,0.139,0.288,0.320,-436.280,26,GECR,1.32
2026-03-22T06:52:03.416Z,32.15543502,34.80201081,29.351,4438145.419,3084822.423,3375051.524,0.160,0.030,-0.360,0.395,-440.718,32,GECR,1.20
2026-03-22T06:52:04.416Z,32.15539857,34.80196434,34.793,4438153.470,3084822.681,3375050.999,-0.941,0.401,1.589,1.890,-435.892,27,GECR,1.43
2026-03-22T06:52:05.416Z,32.15546256,34.80204014,22.119,4438137.478,3084820.273,3375050.261,0.306,-1.944,1.592,2.531,-454.853,23,GECR,1.55
2026-03-22T06:52:06.416Z,32.15544700,34.80202922,32.090,4438145.751,3084824.770,3375054.107,0.314,-0.075,-0.433,0.540,-446.852,30,GECR,1.13
2026-03-22T06:52:07.416Z,32.15543564,34.80203326,49.705,4438158.329,3084833.976,3375062.416,-0.339,-0.399,0.466,0.701,-431.272,34,GECR,1.12
2026-03-22T06:52:08.416Z,32.15547934,34.80201923,35.511,4438147.100,3084824.559,3375058.964,0.039,0.239,0.317,0.399,-442.740,31,GECR,1.18
2026-03-22T06:52:09.416Z,32.15547132,34.80205055,41.956,4438150.283,3084830.369,3375061.641,0.040,0.030,-0.018,0.053,-437.935,27,GECR,1.22
2026-03-22T06:52:10.416Z,32.15545623,34.80204401,41.263,4438150.884,3084830.036,3375059.855,0.773,0.065,-1.021,1.283,-435.603,34,GECR,1.12
2026-03-22T06:52:11.416Z,32.15536548,34.80202283,29.154,4438148.005,3084825.602,3375044.891,-0.248,0.103,0.370,0.457,-445.832,26,GECR,1.37
2026-03-22T06:52:12.416Z,32.15544412,34.80200868,30.761,4438146.073,3084822.633,3375053.130,-0.024,0.071,0.158,0.175,-441.406,28,GECR,1.16
2026-03-22T06:52:13.416Z,32.15543108,34.80203884,34.169,4438147.449,3084827.055,3375053.719,-0.527,0.392,0.920,1.131,-435.209,28,GECR,1.23
2026-03-22T06:52:14.416Z,32.15546054,34.80199800,30.965,4438145.993,3084821.351,3375054.779,-0.126,0.342,0.193,0.413,-435.573,25,GECR,1.33
2026-03-22T06:52:15.416Z,32.15540361,34.80202945,33.960,4438149.141,3084827.152,3375051.029,-0.440,0.330,0.401,0.681,-432.160,25,GECR,1.31
2026-03-22T06:52:16.416Z,32.15542030,34.80205448,39.936,4438151.140,3084831.417,3375055.776,-0.324,0.110,0.498,0.604,-422.725,27,GECR,1.30
2026-03-22T06:52:17.416Z,32.15544430,34.80203281,45.173,4438154.784,3084831.459,3375060.817,-0.280,-0.082,0.381,0.479,-418.424,30,GECR,1.18
2026-03-22T06:52:18.416Z,32.15541630,34.80201254,36.625,4438151.289,3084826.702,3375053.638,-0.538,-0.154,0.822,0.994,-419.340,32,GECR,1.16
2026-03-22T06:52:19.416Z,32.15548429,34.80203504,44.974,4438152.587,3084830.189,3375064.464,0.377,1.466,-9.865,9.980,-413.962,31,GECRJ,1.15
2026-03-22T06:52:20.416Z,32.15547873,34.80206803,47.299,4438152.697,3084834.055,3375065.180,-0.144,-0.281,-0.575,0.655,-404.732,31,GECR,1.14
2026-03-22T06:52:21.416Z,32.15549638,34.80203460,46.001,4438152.739,3084830.244,3375066.146,-1.786,-3.107,-0.982,3.716,-402.234,30,GECR,1.16
2026-03-22T06:52:22.416Z,32.15542105,34.80201798,43.694,4438155.680,3084830.380,3375057.846,-1.675,-3.831,-0.074,4.182,-400.607,33,GECR,1.12
2026-03-22T06:52:23.416Z,32.15537616,34.80197331,39.446,4438157.308,3084826.379,3375051.372,-1.582,-3.788,0.683,4.161,-400.334,30,GECR,1.19
2026-03-22T06:52:24.416Z,32.15536134,34.80200499,47.617,4438162.001,3084833.280,3375054.329,-0.519,-4.539,-0.161,4.571,-392.366,29,GECR,1.26
2026-03-22T06:52:25.416Z,32.15531509,34.80199405,47.506,4438164.754,3084833.938,3375049.928,0.764,-4.252,0.336,4.333,-389.124,33,GECR,1.14
2026-03-22T06:52:26.416Z,32.15529028,34.80198421,45.251,4438164.918,3084832.921,3375046.399,2.118,-4.707,0.234,5.167,-385.724,32,GECR,1.14
2026-03-22T06:52:27.416Z,32.15523260,34.80199654,48.400,4438169.239,3084837.341,3375042.660,4.213,-4.741,-0.546,6.366,-379.542,35,GECR,0.98
2026-03-22T06:52:28.416Z,32.15519664,34.80205721,48.636,4438167.879,3084843.366,3375039.409,5.613,-3.717,0.199,6.735,-376.183,33,GECR,1.07
2026-03-22T06:52:29.416Z,32.15523596,34.80209694,39.357,4438157.384,3084840.635,3375038.162,7.503,-3.893,0.151,8.454,-379.953,34,GECR,1.12
2026-03-22T06:52:30.416Z,32.15514771,34.80220958,34.964,4438152.542,3084850.210,3375027.539,9.023,-4.589,-0.328,10.128,-377.215,34,GECR,1.01
2026-03-22T06:52:31.416Z,32.15509192,34.80227923,38.346,4438153.847,3084859.118,3375024.102,9.992,-4.772,0.090,11.073,-371.141,36,GECR,1.00
2026-03-22T06:52:32.416Z,32.15501267,34.80241944,38.003,4438149.900,3084872.483,3375016.478,10.945,-4.645,0.340,11.895,-369.468,35,GECR,0.98
2026-03-22T06:52:33.416Z,32.15500812,34.80251305,34.738,4438142.810,3084878.310,3375014.314,11.959,-5.082,-0.183,12.995,-364.953,35,GECR,1.00
2026-03-22T06:52:34.416Z,32.15492695,34.80268196,43.733,4438143.903,3084898.474,3375011.481,12.276,-4.938,0.460,13.240,-356.386,33,GECR,1.09
2026-03-22T06:52:35.416Z,32.15491277,34.80278870,34.332,4438132.307,3084902.677,3375005.146,12.432,-4.944,-0.006,13.379,-358.461,33,GECR,1.09
2026-03-22T06:52:37.416Z,32.15477964,34.80307272,39.692,4438127.193,3084931.751,3374995.501,11.548,-4.247,0.171,12.306,-346.001,26,GECR,1.47
2026-03-22T06:52:38.416Z,32.15481456,34.80316833,39.828,4438120.447,3084938.047,3374998.852,11.531,-4.284,-0.154,12.302,-341.956,28,GECR,1.24
2026-03-22T06:52:39.416Z,32.15476537,34.80330419,44.065,4438118.461,3084952.274,3374996.488,11.450,-4.080,1.059,12.201,-336.278,26,GECR,1.46
2026-03-22T06:52:40.416Z,32.15472907,34.80340322,36.795,4438109.835,3084957.655,3374989.211,11.331,-4.963,0.167,12.372,-344.871,27,GECR,1.28
2026-03-22T06:52:41.416Z,32.15467186,34.80353276,41.029,4438108.576,3084971.663,3374986.094,11.579,-4.952,0.850,12.622,-336.547,28,GECR,1.32
2026-03-22T06:52:42.416Z,32.15461641,34.80363408,44.689,4438108.352,3084983.147,3374982.836,11.816,-6.100,-0.880,13.327,-333.721,24,GECR,1.51
2026-03-22T06:52:43.416Z,32.15456924,34.80379793,34.080,4438094.440,3084992.301,3374972.761,12.033,-5.912,0.010,13.407,-341.887,30,GECR,1.31
2026-03-22T06:52:44.416Z,32.15451561,34.80390433,39.344,4438094.969,3085004.893,3374970.527,12.563,-6.177,-0.009,13.999,-338.171,30,GECR,1.19
2026-03-22T06:52:45.416Z,32.15451154,34.80402172,45.873,4438093.385,3085017.279,3374973.621,13.196,-6.287,0.151,14.618,-329.005,31,GECR,1.18
2026-03-22T06:52:46.416Z,32.15439036,34.80419592,37.314,4438083.927,3085030.718,3374957.689,13.641,-6.367,0.074,15.053,-338.279,31,GECR,1.28
2026-03-22T06:52:47.416Z,32.15433565,34.80431975,37.734,4438080.203,3085042.355,3374952.776,14.112,-6.275,-0.187,15.446,-335.959,34,GECR,1.12
2026-03-22T06:52:48.416Z,32.15434552,34.80451180,38.290,4438069.770,3085057.167,3374953.999,14.304,-6.714,-0.123,15.801,-331.238,21,GECR,2.43
2026-03-22T06:52:49.416Z,32.15423211,34.80462077,25.936,4438060.810,3085063.459,3374936.776,14.149,-7.207,-0.970,15.909,-345.784,31,GECR,1.28
2026-03-22T06:52:50.416Z,32.15416570,34.80477316,33.556,4438061.121,3085081.182,3374934.597,13.636,-5.878,0.022,14.849,-336.587,32,GECR,1.12
2026-03-22T06:52:51.416Z,32.15413451,34.80495495,40.715,4438057.820,3085099.773,3374935.479,13.314,-6.320,0.275,14.740,-331.351,33,GECR,1.09
2026-03-22T06:52:52.416Z,32.15410603,34.80507022,36.481,4438050.050,3085107.615,3374930.553,13.009,-6.113,0.488,14.382,-334.762,33,GECR,1.11
2026-03-22T06:52:53.416Z,32.15403954,34.80517868,30.374,4438043.186,3085115.305,3374921.060,12.919,-6.002,0.219,14.247,-340.541,33,GECR,1.09
2026-03-22T06:52:54.416Z,32.15397906,34.80534623,36.147,4438041.108,3085133.110,3374918.454,12.684,-6.165,0.097,14.103,-339.272,34,GECR,1.07
2026-03-22T06:52:55.416Z,32.15387887,34.80547821,38.270,4438040.333,3085147.733,3374910.179,12.553,-5.704,0.263,13.791,-344.017,34,GECR,1.07
2026-03-22T06:52:56.416Z,32.15381426,34.80561365,33.928,4438033.152,3085158.303,3374901.801,12.255,-5.709,0.298,13.523,-351.635,35,GECR,1.06
2026-03-22T06:52:57.416Z,32.15376265,34.80571879,35.169,4438030.854,3085168.785,3374897.617,11.696,-5.656,0.131,12.993,-356.811,36,GECR,0.98
2026-03-22T06:52:58.416Z,32.15373336,34.80587397,40.786,4438027.823,3085184.506,3374897.856,10.829,-6.374,0.457,12.574,-357.298,34,GECR,1.04
2026-03-22T06:52:59.416Z,32.15366294,34.80598300,37.872,4438023.338,3085193.915,3374889.695,9.882,-8.086,-0.249,12.771,-365.308,32,GECR,1.06
2026-03-22T06:53:00.416Z,32.15360481,34.80606316,35.623,4438020.275,3085200.996,3374883.040,8.154,-9.456,0.128,12.487,-374.710,35,GECR,1.01
2026-03-22T06:53:01.416Z,32.15346714,34.80615573,35.363,4438021.780,3085212.677,3374869.977,5.957,-10.729,0.058,12.272,-381.107,36,GECR,0.98
2026-03-22T06:53:02.416Z,32.15336483,34.80620985,32.519,4438021.847,3085218.942,3374858.858,3.322,-11.239,0.057,11.720,-393.782,35,GECR,1.02
2026-03-22T06:53:03.416Z,32.15330572,34.80622750,33.285,4438024.293,3085222.671,3374853.717,0.709,-12.001,0.045,12.022,-398.452,34,GECR,1.01
2026-03-22T06:53:04.416Z,32.15316811,34.80623767,33.091,4438030.279,3085228.000,3374840.694,-2.184,-12.096,0.618,12.307,-405.958,33,GECR,1.05
2026-03-22T06:53:05.416Z,32.15312031,34.80621358,31.395,4438032.713,3085226.924,3374835.304,-4.273,-12.521,0.570,13.243,-412.953,30,GECR,1.13
2026-03-22T06:53:06.416Z,32.15293958,34.80613199,39.968,4438051.823,3085230.835,3374822.899,-5.532,-13.218,0.150,14.330,-416.306,32,GECR,1.06
2026-03-22T06:53:07.416Z,32.15283683,34.80603559,35.904,4438059.168,3085224.866,3374811.089,-6.547,-13.634,0.599,15.136,-426.307,29,GECR,1.19
2026-03-22T06:53:08.416Z,32.15266148,34.80600507,37.554,4438070.454,3085229.205,3374795.505,-7.073,-14.753,0.254,16.363,-435.401,28,GECR,1.21
2026-03-22T06:53:09.416Z,32.15256644,34.80593621,37.491,4438078.724,3085227.043,3374786.549,-7.599,-15.582,0.363,17.340,-441.340,28,GECR,1.21
2026-03-22T06:53:10.416Z,32.15236705,34.80584342,41.184,4438095.950,3085228.356,3374769.795,-7.959,-16.462,0.252,18.287,-446.843,27,GECR,1.24
2026-03-22T06:53:11.416Z,32.15228128,34.80577044,37.836,4438101.708,3085223.975,3374759.961,-8.246,-17.348,0.303,19.211,-455.088,28,GECR,1.21
2026-03-22T06:53:12.416Z,32.15210002,34.80569337,40.738,4438116.658,3085225.513,3374744.488,-8.593,-18.168,0.156,20.098,-458.494,28,GECR,1.23
2026-03-22T06:53:13.416Z,32.15194082,34.80560694,39.541,4438128.194,3085223.602,3374728.904,-9.267,-18.726,0.282,20.896,-467.024,24,GECR,1.41
2026-03-22T06:53:18.416Z,32.15108391,34.80506315,39.414,4438198.908,3085210.281,3374648.386,-9.809,-18.400,-0.199,20.852,-506.681,22,GECR,1.48
2026-03-22T06:53:19.416Z,32.15088784,34.80494750,51.148,4438222.793,3085213.598,3374636.222,-9.921,-18.172,0.345,20.707,-502.769,25,GECR,1.43
2026-03-22T06:53:21.416Z,32.15033642,34.80467731,63.127,4438272.388,3085217.029,3374590.827,-9.440,-17.297,-0.001,19.706,-520.763,22,GECR,1.68
2026-03-22T06:53:22.416Z,32.15045453,34.80466388,44.406,4438254.374,3085202.964,3374591.953,-9.470,-18.682,-0.314,20.947,-526.765,25,GECR,1.44
2026-03-22T06:53:23.416Z,32.15022729,34.80456213,48.593,4438273.773,3085204.760,3374572.847,-9.084,-18.468,-0.284,20.583,-532.382,25,GECR,1.43
2026-03-22T06:53:24.416Z,32.15011399,34.80448834,50.004,4438284.217,3085203.542,3374562.961,-8.901,-18.122,0.272,20.192,-534.941,26,GECR,1.30
2026-03-22T06:53:25.416Z,32.14994108,34.80436512,43.070,4438294.410,3085196.470,3374543.036,-8.326,-18.494,-0.590,20.291,-548.663,25,GECR,1.34
2026-03-22T06:53:26.416Z,32.14979057,34.80430481,41.553,4438303.896,3085196.134,3374528.098,-8.297,-18.474,-0.325,20.254,-556.623,24,GECR,1.45
2026-03-22T06:53:27.416Z,32.14963625,34.80421769,46.542,4438319.532,3085196.995,3374516.265,-8.090,-18.563,-0.266,20.251,-557.588,27,GECR,1.29
2026-03-22T06:53:28.416Z,32.14941657,34.80412601,46.862,4438335.335,3085197.445,3374495.810,-7.865,-18.602,-0.287,20.198,-567.471,24,GECR,1.41
2026-03-22T06:53:29.416Z,32.14925902,34.80408075,61.316,4438355.454,3085206.231,3374488.709,-7.622,-18.495,-0.293,20.006,-562.655,26,GECR,1.31
2026-03-22T06:53:30.416Z,32.14908227,34.80399096,47.481,4438359.235,3085198.542,3374464.753,-7.062,-18.160,-0.342,19.488,-577.492,22,GECR,1.54
2026-03-22T06:53:31.416Z,32.14890280,34.80386982,46.734,4438373.934,3085194.843,3374447.506,-6.105,-16.093,-0.243,17.213,-585.584,27,GECR,1.39
2026-03-22T06:53:32.416Z,32.14879683,34.80382933,45.509,4438380.397,3085194.682,3374436.905,-4.790,-13.128,-0.166,13.976,-593.923,27,GECR,1.38
2026-03-22T06:53:33.416Z,32.14868400,34.80378294,46.630,4438389.141,3085195.431,3374426.908,-3.653,-10.614,-0.191,11.226,-597.796,29,GECR,1.24
2026-03-22T06:53:34.416Z,32.14859172,34.80372980,39.262,4438391.352,3085190.861,3374414.323,-3.312,-8.795,0.368,9.405,-615.097,31,GECR,1.15
2026-03-22T06:53:35.416Z,32.14853264,34.80372627,35.272,4438391.630,3085190.650,3374406.653,-2.851,-8.190,-0.128,8.672,-625.025,29,GECR,1.19
2026-03-22T06:53:36.416Z,32.14843094,34.80368572,45.329,4438405.733,3085195.794,3374402.456,-2.849,-7.889,0.002,8.388,-622.166,29,GECR,1.19
2026-03-22T06:53:37.416Z,32.14835727,34.80364900,39.311,4438407.095,3085192.522,3374392.338,-2.861,-7.875,0.120,8.380,-639.365,31,GECR,1.15
2026-03-22T06:53:38.416Z,32.14832754,34.80360846,35.000,4438407.722,3085188.300,3374387.252,-2.840,-7.445,0.305,7.974,-647.290,30,GECR,1.21
2026-03-22T06:53:39.416Z,32.14822910,34.80359964,37.341,4438414.594,3085192.063,3374379.256,-2.582,-7.701,-0.220,8.125,-657.145,31,GECR,1.15
2026-03-22T06:53:40.416Z,32.14815044,34.80356724,41.282,4438422.889,3085194.107,3374373.967,-2.744,-7.571,0.330,8.059,-662.342,30,GECR,1.19
2026-03-22T06:53:41.416Z,32.14809554,34.80356134,33.531,4438420.478,3085191.754,3374364.689,-2.441,-7.578,-0.107,7.962,-675.234,28,GECR,1.26
2026-03-22T06:53:42.416Z,32.14801851,34.80351203,30.977,4438425.090,3085189.293,3374356.097,-2.209,-7.581,-0.377,7.905,-685.223,29,GECR,1.28
2026-03-22T06:53:43.416Z,32.14796213,34.80351347,40.162,4438434.130,3085195.742,3374355.692,-2.056,-7.510,-0.419,7.797,-682.900,27,GECR,1.37
2026-03-22T06:53:44.416Z,32.14791114,34.80349062,40.777,4438438.258,3085195.986,3374351.231,-2.543,-7.181,0.645,7.646,-690.596,26,GECR,1.34
